,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.validVotesPercentage,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year
458,0,I,0,0,1,0,6.04,0,6.59,946,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,João Manuel Dias Pereira,2017
459,1,PCP - PEV,0,0,1,1,11.94,0,13.02,1869,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,Sebastião Manuel da Quinta Coelho,2017
460,0,PCTP/MRPP,0,0,1,0,2.33,0,2.53,364,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,António Manuel Ferro Terramoto,2017
461,2,PPD/PSD,0,0,1,2,26.29,0,28.66,4115,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,Eduardo Manuel da Cruz,2017
462,3,PS,1,0,1,3,32.6,1,35.53,5102,Olhão,Faro,0,849,5.42,,False,444,2.84,4,15652,41.56,António Miguel Ventura Pina,2017
463,1,B.E.,0,0,1,1,12.28,0,13.63,2419,Portimão,Faro,0,1127,5.72,,False,831,4.22,3,19702,42.39,João Manuel Duarte Vasconcelos,2017
464,1,CDS-PP.MPT.PPM,0,0,1,1,18.96,0,21.05,3735,Portimão,Faro,0,1127,5.72,,False,831,4.22,3,19702,42.39,José Pedro da Silva Caçorino,2017
465,1,PCP - PEV,0,0,1,1,12.11,0,13.44,2385,Portimão,Faro,0,1127,5.72,,False,831,4.22,3,19702,42.39,Nelson Manuel da Conceição de Freitas,2017
466,1,PPD/PSD,0,0,1,1,16.67,0,18.51,3284,Portimão,Faro,0,1127,5.72,,False,831,4.22,3,19702,42.39,Pedro Humberto Castelo Terras Xavier,2017
467,3,PS,1,0,1,3,30.05,1,33.37,5921,Portimão,Faro,0,1127,5.72,,False,831,4.22,3,19702,42.39,Isilda Maria Prazeres dos Santos Varges Gomes,2017
468,0,B.E.,0,0,1,0,5.09,0,5.49,806,Silves,Faro,0,685,4.32,,False,470,2.97,6,15844,51.87,Carlos David da Loura Marques,2017
469,3,PCP - PEV,1,0,1,3,34.68,1,37.41,5495,Silves,Faro,0,685,4.32,,False,470,2.97,6,15844,51.87,Rosa Cristina Gonçalves da Palma,2017
470,2,PPD/PSD,0,0,1,2,27.32,0,29.47,4329,Silves,Faro,0,685,4.32,,False,470,2.97,6,15844,51.87,Rogério Santos Pinto,2017
471,2,PS,0,0,1,2,25.62,0,27.63,4059,Silves,Faro,0,685,4.32,,False,470,2.97,6,15844,51.87,Fernando José Serpa Cabrita,2017
472,0,CDS-PP,0,0,1,0,1.85,0,1.94,94,São Brás de Alportel,Faro,0,147,2.89,,False,77,1.52,1,5080,56.47,Cláudia Sofia Valente Brália,2017
473,0,PCP - PEV,0,0,1,0,7.66,0,8.01,389,São Brás de Alportel,Faro,0,147,2.89,,False,77,1.52,1,5080,56.47,Renato Edmundo Proença dos Santos,2017
474,2,PPD/PSD,0,0,1,2,40.39,0,42.26,2052,São Brás de Alportel,Faro,0,147,2.89,,False,77,1.52,1,5080,56.47,Rui Manuel Jacinto Eusébio,2017
475,3,PS,1,1,1,3,45.69,1,47.8,2321,São Brás de Alportel,Faro,0,147,2.89,,False,77,1.52,1,5080,56.47,Vítor Manuel Martins Guerreiro,2017
476,0,B.E.,0,0,1,0,4.11,0,4.42,515,Tavira,Faro,0,552,4.41,,False,312,2.49,6,12522,54.97,Carlos Manuel Eusébio Lopes,2017
477,0,PCP - PEV,0,0,1,0,6.92,0,7.43,866,Tavira,Faro,0,552,4.41,,False,312,2.49,6,12522,54.97,Miguel Nuno Duarte Barão da Cunha,2017
478,3,PPD/PSD.CDS-PP.MPT.PPM,0,0,1,3,36.07,0,38.75,4517,Tavira,Faro,0,552,4.41,,False,312,2.49,6,12522,54.97,José Fernandes Estevens,2017
479,4,PS,1,1,1,4,46.0,1,49.41,5760,Tavira,Faro,0,552,4.41,,False,312,2.49,6,12522,54.97,Jorge Manuel do Nascimento Botelho,2017
480,0,B.E.,0,0,1,0,3.77,0,3.99,333,Vila Real de Santo António,Faro,0,256,2.9,,False,233,2.64,3,8841,52.41,Mário Fernando Ascenso de Matos,2017
481,0,CDS-PP,0,0,1,0,1.11,0,1.17,98,Vila Real de Santo António,Faro,0,256,2.9,,False,233,2.64,3,8841,52.41,Maria Luisa Tubal Condessa Doutel,2017
482,1,PCP - PEV,0,0,1,1,12.97,0,13.73,1147,Vila Real de Santo António,Faro,0,256,2.9,,False,233,2.64,3,8841,52.41,José Estevão Correia da Cruz,2017
483,4,PPD/PSD,1,1,1,4,53.61,1,56.75,4740,Vila Real de Santo António,Faro,0,256,2.9,,False,233,2.64,3,8841,52.41,Luis Filipe Soromenho Gomes,2017
484,2,PS,0,0,1,2,23.01,0,24.35,2034,Vila Real de Santo António,Faro,0,256,2.9,,False,233,2.64,3,8841,52.41,David Matias Murta,2017
485,0,PCP - PEV,0,0,1,0,4.21,0,4.39,117,Vila do Bispo,Faro,0,79,2.84,,False,34,1.22,4,2781,66.34,José Manuel Pacheco Teixeira Machado,2017
486,2,PPD/PSD,0,0,1,2,33.59,0,35.01,934,Vila do Bispo,Faro,0,79,2.84,,False,34,1.22,4,2781,66.34,Gilberto Repolho dos Reis Viegas,2017
487,3,PS,1,1,1,3,58.14,1,60.61,1617,Vila do Bispo,Faro,0,79,2.84,,False,34,1.22,4,2781,66.34,Adelino Augusto da Rocha Soares,2017
488,0,PCP - PEV,0,0,1,0,0.78,0,0.81,34,Aguiar da Beira,Guarda,0,72,1.65,,False,89,2.03,10,4375,65.81,Paulo Jorge Neves Silva,2017
489,2,PPD/PSD,0,0,1,2,44.55,0,46.25,1949,Aguiar da Beira,Guarda,0,72,1.65,,False,89,2.03,10,4375,65.81,Fernando Augusto da Costa Pires,2017
490,0,PCP - PEV,0,0,1,0,3.43,0,3.63,170,Almeida,Guarda,0,148,2.99,,False,132,2.66,16,4958,62.77,João Luís Gonçalves de Frias Terreiro,2017
491,3,PPD/PSD.CDS-PP,1,1,1,3,56.33,1,59.71,2793,Almeida,Guarda,0,148,2.99,,False,132,2.66,16,4958,62.77,António Baptista Ribeiro,2017
492,2,PS,0,0,1,2,34.59,0,36.66,1715,Almeida,Guarda,0,148,2.99,,False,132,2.66,16,4958,62.77,Joaquim dos Santos Fernandes,2017
493,0,PCP - PEV,0,0,1,0,1.39,0,1.45,78,Celorico da Beira,Guarda,0,115,2.05,,False,123,2.19,16,5621,64.94,José Pedro Branquinho Branco,2017
494,2,PPD/PSD.CDS-PP,0,0,1,2,41.22,0,43.04,2317,Celorico da Beira,Guarda,0,115,2.05,,False,123,2.19,16,5621,64.94,Manuel António de Almeida Portugal,2017
495,3,PS,1,1,1,3,52.5,1,54.82,2951,Celorico da Beira,Guarda,0,115,2.05,,False,123,2.19,16,5621,64.94,José Francisco Gomes Monteiro,2017
496,0,PTP,0,0,1,0,0.66,0,0.69,37,Celorico da Beira,Guarda,0,115,2.05,,False,123,2.19,16,5621,64.94,António Carlos da Costa Andrade,2017
497,0,PCP - PEV,0,0,1,0,0.75,0,0.79,34,Figueira de Castelo Rodrigo,Guarda,0,68,1.51,,False,110,2.44,10,4507,73.48,Manuel Joaquim de Carvalho Teixeira,2017
498,2,PPD/PSD,0,0,1,2,38.67,0,40.26,1743,Figueira de Castelo Rodrigo,Guarda,0,68,1.51,,False,110,2.44,10,4507,73.48,António Edmundo Freire Ribeiro,2017
499,3,PS,1,1,1,3,56.62,1,58.95,2552,Figueira de Castelo Rodrigo,Guarda,0,68,1.51,,False,110,2.44,10,4507,73.48,Paulo José Gomes Langrouva,2017
500,0,CDS-PP,0,0,1,0,5.64,0,5.85,212,Fornos de Algodres,Guarda,0,64,1.7,,False,65,1.73,12,3756,70.61,Cristina Maria Campos Guerra,2017
501,0,PCP - PEV,0,0,1,0,0.83,0,0.85,31,Fornos de Algodres,Guarda,0,64,1.7,,False,65,1.73,12,3756,70.61,Joaquim Alberto Santos de Almeida,2017
502,2,PPD/PSD,0,0,1,2,42.94,0,44.47,1613,Fornos de Algodres,Guarda,0,64,1.7,,False,65,1.73,12,3756,70.61,João Carlos Paulo Nunes Felicio da Costa,2017
503,3,PS,1,1,1,3,47.15,1,48.83,1771,Fornos de Algodres,Guarda,0,64,1.7,,False,65,1.73,12,3756,70.61,António Manuel Pina Fonseca,2017
504,0,PCP - PEV,0,0,1,0,4.21,0,4.5,385,Gouveia,Guarda,0,372,4.06,,False,233,2.55,16,9152,60.99,Fernanda Maria Silva Bernardo,2017
505,4,PPD/PSD.CDS-PP,1,1,1,4,50.47,1,54.04,4619,Gouveia,Guarda,0,372,4.06,,False,233,2.55,16,9152,60.99,Luís Manuel Tadeu Marques,2017
506,3,PS,0,0,1,3,38.71,0,41.45,3543,Gouveia,Guarda,0,372,4.06,,False,233,2.55,16,9152,60.99,Armando José Dos Santos Almeida,2017
507,0,B.E.,0,0,1,0,3.66,0,3.99,871,Guarda,Guarda,0,853,3.59,,False,1096,4.61,43,23766,59.47,Marco Alexandre da Silva Loureiro,2017
508,0,PCP - PEV,0,0,1,0,3.89,0,4.24,925,Guarda,Guarda,0,853,3.59,,False,1096,4.61,43,23766,59.47,Mário Triunfante Martins,2017
509,0,PCTP/MRPP,0,0,1,0,2.42,0,2.64,576,Guarda,Guarda,0,853,3.59,,False,1096,4.61,43,23766,59.47,Eduardo Pires do Espírito Santo,2017
510,5,PPD/PSD.CDS-PP,1,1,1,5,51.43,1,56.02,12222,Guarda,Guarda,0,853,3.59,,False,1096,4.61,43,23766,59.47,Álvaro dos Santos Amaro,2017
511,2,PS,0,0,1,2,30.39,0,33.11,7223,Guarda,Guarda,0,853,3.59,,False,1096,4.61,43,23766,59.47,José Martins Igreja,2017
512,0,PCP - PEV,0,0,1,0,3.97,0,4.15,97,Manteigas,Guarda,0,46,1.88,,False,64,2.62,4,2445,66.6,Manuel Abrantes Craveiro Aldeia,2017
513,3,PPD/PSD,1,1,1,3,46.79,1,48.99,1144,Manteigas,Guarda,0,46,1.88,,False,64,2.62,4,2445,66.6,José Manuel Custódia Biscaia,2017
514,2,PS,0,0,1,2,44.74,0,46.85,1094,Manteigas,Guarda,0,46,1.88,,False,64,2.62,4,2445,66.6,Esmeraldo Saraiva Neto Carvalhinho,2017
515,2,CDS-PP,0,0,1,2,29.86,0,31.36,1186,Meda,Guarda,0,69,1.74,,False,121,3.05,11,3972,66.97,António César Valente Figueiredo,2017
516,0,PCP - PEV,0,0,1,0,0.86,0,0.9,34,Meda,Guarda,0,69,1.74,,False,121,3.05,11,3972,66.97,Manuel de Jesus Darei Frade,2017
517,1,PPD/PSD,0,0,1,1,17.72,0,18.61,704,Meda,Guarda,0,69,1.74,,False,121,3.05,11,3972,66.97,Paulo Jorge de Lemos Amaral,2017
518,0,PPM,0,0,1,0,11.46,0,12.03,455,Meda,Guarda,0,69,1.74,,False,121,3.05,11,3972,66.97,José Mário de Lemos Damião,2017
519,2,PS,1,0,1,2,35.32,1,37.1,1403,Meda,Guarda,0,69,1.74,,False,121,3.05,11,3972,66.97,Anselmo Antunes de Sousa,2017
520,0,CDS-PP,0,0,1,0,8.19,0,8.7,531,Pinhel,Guarda,0,192,2.96,,False,186,2.87,18,6484,63.35,Carlos Miguel Saraiva Gonçalves,2017
521,0,PCP - PEV,0,0,1,0,1.96,0,2.08,127,Pinhel,Guarda,0,192,2.96,,False,186,2.87,18,6484,63.35,Joaquim Luís Ferreira,2017
522,5,PPD/PSD,1,1,1,5,54.63,1,58.01,3542,Pinhel,Guarda,0,192,2.96,,False,186,2.87,18,6484,63.35,Rui Manuel Saraiva Ventura,2017
523,2,PS,0,0,1,2,29.4,0,31.22,1906,Pinhel,Guarda,0,192,2.96,,False,186,2.87,18,6484,63.35,José Vital Tomé Saraiva,2017
524,0,CDS-PP,0,0,1,0,4.43,0,4.7,382,Sabugal,Guarda,0,258,2.99,,False,236,2.74,30,8619,57.14,Filipe Tomé Pina Monteiro,2017
525,0,PCP - PEV,0,0,1,0,1.76,0,1.87,152,Sabugal,Guarda,0,258,2.99,,False,236,2.74,30,8619,57.14,João Manuel Aristides Duarte,2017
526,4,PPD/PSD,1,1,1,4,45.76,1,48.54,3944,Sabugal,Guarda,0,258,2.99,,False,236,2.74,30,8619,57.14,António dos Santos Robalo,2017
527,3,PS,0,0,1,3,39.51,0,41.91,3405,Sabugal,Guarda,0,258,2.99,,False,236,2.74,30,8619,57.14,António José Gonçalves dos Santos Vaz,2017
528,0,PTP,0,0,1,0,2.81,0,2.98,242,Sabugal,Guarda,0,258,2.99,,False,236,2.74,30,8619,57.14,Carlos Alberto Garrido Rito,2017
529,0,PCP - PEV,0,0,1,0,7.25,0,7.9,1014,Seia,Guarda,0,716,5.12,,False,430,3.07,21,13985,56.59,Margarida Maria da Silva Abrantes Figueiredo,2017
530,2,PPD/PSD.CDS-PP,0,0,1,2,28.9,0,31.48,4042,Seia,Guarda,0,716,5.12,,False,430,3.07,21,13985,56.59,Albano António Cabral Figueiredo,2017
531,5,PS,1,1,1,5,55.65,1,60.62,7783,Seia,Guarda,0,716,5.12,,False,430,3.07,21,13985,56.59,Carlos Filipe Camelo Miranda de Figueiredo,2017
532,0,CDS-PP,0,0,1,0,1.88,0,1.97,127,Trancoso,Guarda,0,150,2.23,,False,130,1.93,21,6741,64.67,João Albino Pereira Mendes,2017
533,0,PCP - PEV,0,0,1,0,1.29,0,1.35,87,Trancoso,Guarda,0,150,2.23,,False,130,1.93,21,6741,64.67,João António da Fonseca Ribeiro,2017
534,3,PPD/PSD,0,0,1,3,37.28,0,38.89,2513,Trancoso,Guarda,0,150,2.23,,False,130,1.93,21,6741,64.67,João António Figueiredo Rodrigues,2017
535,4,PS,1,1,1,4,55.39,1,57.79,3734,Trancoso,Guarda,0,150,2.23,,False,130,1.93,21,6741,64.67,Amílcar José Nunes Salvador,2017
536,3,PPD/PSD,1,1,1,3,53.06,1,55.82,2763,Vila Nova de Foz Côa,Guarda,0,121,2.32,,False,136,2.61,14,5207,62.84,Gustavo de Sousa Duarte,2017
537,2,PS,0,0,1,2,40.14,0,42.22,2090,Vila Nova de Foz Côa,Guarda,0,121,2.32,,False,136,2.61,14,5207,62.84,Fernando Monteiro Girão,2017
538,0,B.E.,0,0,1,0,2.13,0,2.41,566,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,Adelino António Moreira Granja,2017
539,1,CDS-PP,0,0,1,1,17.53,0,19.83,4649,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,Carlos Manuel Bonifácio,2017
540,1,PCP - PEV,0,0,1,1,11.98,0,13.55,3176,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,Vanda Maria Furtado Marques,2017
541,0,PNR,0,0,1,0,0.92,0,1.04,245,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,João Pedro Soares Quaresma Pais do Amaral,2017
542,3,PPD/PSD,1,0,1,3,36.07,1,40.79,9564,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,Paulo Jorge Marques Inácio,2017
543,2,PS,0,0,1,2,19.79,0,22.38,5247,Alcobaça,Leiria,0,1735,6.54,,False,1335,5.03,13,26517,53.65,José António de Sousa Canha,2017
544,1,CDS-PP,0,0,1,1,16.75,0,17.74,724,Alvaiázere,Leiria,0,115,2.66,,False,126,2.91,5,4323,61.67,Nelson Paulino da Silva,2017
545,0,PCP - PEV,0,0,1,0,1.04,0,1.1,45,Alvaiázere,Leiria,0,115,2.66,,False,126,2.91,5,4323,61.67,José Nunes dos Santos,2017
546,3,PPD/PSD,1,1,1,3,57.9,1,61.32,2503,Alvaiázere,Leiria,0,115,2.66,,False,126,2.91,5,4323,61.67,Paulo Tito Delgado Morgado,2017
547,1,PS,0,0,1,1,18.74,0,19.84,810,Alvaiázere,Leiria,0,115,2.66,,False,126,2.91,5,4323,61.67,Maria Teodora Freire Gonçalves Cardo,2017
548,0,CDS-PP,0,0,1,0,3.09,0,3.29,228,Ansião,Leiria,0,242,3.28,,False,201,2.72,6,7383,60.39,Rafael Caseiro Henriques,2017
549,0,PCP - PEV,0,0,1,0,2.98,0,3.17,220,Ansião,Leiria,0,242,3.28,,False,201,2.72,6,7383,60.39,Gonçalo Nuno Almeida Joaquim Duarte da Paz,2017
550,4,PPD/PSD,1,1,1,4,49.32,1,52.46,3641,Ansião,Leiria,0,242,3.28,,False,201,2.72,6,7383,60.39,Rui Alexandre Novo e Rocha,2017
551,3,PS,0,0,1,3,38.62,0,41.08,2851,Ansião,Leiria,0,242,3.28,,False,201,2.72,6,7383,60.39,Teresa de Jesus da Conceição Fernandes,2017
552,1,CDS-PP,0,0,1,1,11.32,0,13.12,863,Batalha,Leiria,0,639,8.38,,False,408,5.35,4,7623,53.79,Nuno Ricardo Silva Barraca,2017
553,0,PCP - PEV,0,0,1,0,3.97,0,4.61,303,Batalha,Leiria,0,639,8.38,,False,408,5.35,4,7623,53.79,Maria Manuela Almeida Flores Ribeiro,2017
554,5,PPD/PSD,1,1,1,5,55.23,1,64.02,4210,Batalha,Leiria,0,639,8.38,,False,408,5.35,4,7623,53.79,Paulo Jorge Frazão Batista dos Santos,2017
555,1,PS,0,0,1,1,15.74,0,18.25,1200,Batalha,Leiria,0,639,8.38,,False,408,5.35,4,7623,53.79,Carlos Emanuel Oliveira Repolho,2017
556,1,CDS-PP,0,0,1,1,11.7,0,12.78,712,Bombarral,Leiria,0,314,5.16,,False,197,3.24,4,6084,51.01,Rosa Maria Bastos Gonçalves Guerra,2017
557,1,PCP - PEV,0,0,1,1,12.8,0,13.98,779,Bombarral,Leiria,0,314,5.16,,False,197,3.24,4,6084,51.01,Maria de los Angeles Vinuesa Peña de Oliveira,2017
558,3,PPD/PSD,1,0,1,3,40.58,1,44.3,2469,Bombarral,Leiria,0,314,5.16,,False,197,3.24,4,6084,51.01,José Manuel Gonçalves Vieira,2017
559,2,PS,0,0,1,2,26.51,0,28.94,1613,Bombarral,Leiria,0,314,5.16,,False,197,3.24,4,6084,51.01,Luís Alberto Camilo Duarte,2017
560,0,B.E.,0,0,1,0,2.85,0,3.07,602,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,Carlos Alberto Sainica Carujo,2017
561,1,CDS-PP,0,0,1,1,9.28,0,10.02,1962,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,Manuel Fialho Isaac,2017
562,0,I,0,0,1,0,8.81,0,9.51,1863,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,Maria Teresa Maio Santos Milhanas Serrenho,2017
563,0,PCP - PEV,0,0,1,0,5.15,0,5.56,1089,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,José Carlos Rebelo Ferreira Faria,2017
564,4,PPD/PSD,1,1,1,4,43.59,1,47.06,9216,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,Fernando Manuel Tinta Ferreira,2017
565,2,PS,0,0,1,2,22.94,0,24.77,4851,Caldas da Rainha,Leiria,0,1015,4.8,,False,546,2.58,12,21144,46.5,Rui José Antunes da Cunha Simões Correia,2017
566,0,CDS-PP,0,0,1,0,3.37,0,3.58,70,Castanheira de Pêra,Leiria,0,60,2.89,,False,65,3.13,1,2079,70.93,António Manuel dos Santos Varanda,2017
567,0,PCP - PEV,0,0,1,0,1.64,0,1.74,34,Castanheira de Pêra,Leiria,0,60,2.89,,False,65,3.13,1,2079,70.93,Manuel Lopes da Costa,2017
568,2,PPD/PSD,0,0,1,2,30.5,0,32.45,634,Castanheira de Pêra,Leiria,0,60,2.89,,False,65,3.13,1,2079,70.93,Pedro Manuel Alves da Graça,2017
569,2,PS,1,0,1,2,43.53,1,46.32,905,Castanheira de Pêra,Leiria,0,60,2.89,,False,65,3.13,1,2079,70.93,Fernando José Pires Lopes,2017
570,1,XVII,0,0,1,1,14.96,0,15.92,311,Castanheira de Pêra,Leiria,0,60,2.89,,False,65,3.13,1,2079,70.93,Miguel José Barjona de Tomaz Henriques,2017
571,0,CDS-PP,0,0,1,0,9.76,0,10.32,413,Figueiró dos Vinhos,Leiria,0,101,2.39,,False,130,3.07,4,4233,68.67,António da Conceição Zuzarte,2017
572,0,PCP - PEV,0,0,1,0,0.99,0,1.05,42,Figueiró dos Vinhos,Leiria,0,101,2.39,,False,130,3.07,4,4233,68.67,Artur Severino dos Reis do Vale,2017
573,2,PPD/PSD,0,0,1,2,41.67,0,44.08,1764,Figueiró dos Vinhos,Leiria,0,101,2.39,,False,130,3.07,4,4233,68.67,Rui Manuel Almeida e Silva,2017
574,3,PS,1,1,1,3,42.12,1,44.55,1783,Figueiró dos Vinhos,Leiria,0,101,2.39,,False,130,3.07,4,4233,68.67,Jorge Manuel Fernandes de Abreu,2017
575,0,B.E.,0,0,1,0,3.3,0,3.81,1865,Leiria,Leiria,0,4751,8.41,,False,2852,5.05,18,56503,49.84,José Manuel Peixoto Figueira Henriques,2017
576,0,CDS-PP,0,0,1,0,4.67,0,5.4,2639,Leiria,Leiria,0,4751,8.41,,False,2852,5.05,18,56503,49.84,António Carlos Batista Martinho Gomes,2017
577,0,PCP - PEV,0,0,1,0,4.42,0,5.1,2495,Leiria,Leiria,0,4751,8.41,,False,2852,5.05,18,56503,49.84,Anabela Baptista Rodrigues dos Santos,2017
578,4,PPD/PSD,0,0,1,4,27.85,0,32.18,15735,Leiria,Leiria,0,4751,8.41,,False,2852,5.05,18,56503,49.84,Álvaro José Madureira,2017
579,7,PS,1,1,1,7,46.31,1,53.51,26166,Leiria,Leiria,0,4751,8.41,,False,2852,5.05,18,56503,49.84,Raul Miguel de Castro,2017
580,1,PPD/PSD,0,0,1,1,10.6,0,11.5,1680,Marinha Grande,Leiria,0,740,4.67,,False,509,3.21,3,15856,47.25,António Manuel Jesus Ferreira dos Santos,2017
581,2,PS,1,0,1,2,29.93,1,32.48,4745,Marinha Grande,Leiria,0,740,4.67,,False,509,3.21,3,15856,47.25,Álvaro Manuel Marques Pereira,2017
582,0,B.E.,0,0,1,0,2.35,0,2.49,172,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,Joaquim Gil Sousa Piló,2017
583,0,CDS-PP,0,0,1,0,2.65,0,2.81,194,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,Joel Vieira Vitorino,2017
584,0,MPT,0,0,1,0,5.86,0,6.23,430,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,António Duarte Salvador,2017
585,0,PCP - PEV,0,0,1,0,6.18,0,6.57,453,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,João Paulo Quinzico Delgado,2017
586,2,PPD/PSD,0,0,1,2,22.6,0,24.01,1657,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,Luís Miguel Rodrigues Sousinha,2017
587,4,PS,1,1,1,4,36.59,1,38.88,2683,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,Walter Manuel Cavaleiro Chicharro,2017
588,0,XII,0,0,1,0,8.03,0,8.54,589,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,Alberto Madaíl da Silva Belo,2017
589,1,XIX,0,0,1,1,9.85,0,10.46,722,Nazaré,Leiria,0,227,3.1,,False,205,2.8,3,7332,50.74,António Gordinho Trindade,2017
590,0,PCP - PEV,0,0,1,0,1.3,0,1.37,30,Pedrógão Grande,Leiria,0,69,2.98,,False,59,2.55,3,2313,64.18,Rui Baltasar Coelho da Silva Matias,2017
591,3,PPD/PSD,1,1,1,3,56.59,1,59.91,1309,Pedrógão Grande,Leiria,0,69,2.98,,False,59,2.55,3,2313,64.18,Valdemar Gomes Fernandes Alves,2017
592,2,PS,0,0,1,2,36.58,0,38.72,846,Pedrógão Grande,Leiria,0,69,2.98,,False,59,2.55,3,2313,64.18,António da Silva Pena,2017
593,0,B.E.,0,0,1,0,1.99,0,2.15,218,Peniche,Leiria,0,525,4.78,,False,295,2.69,4,10974,43.23,Paulo Jorge Velho dos Santos Freitas,2017
594,0,CDS-PP,0,0,1,0,2.09,0,2.26,229,Peniche,Leiria,0,525,4.78,,False,295,2.69,4,10974,43.23,João Nuno Cruz Santos,2017
595,3,PCP - PEV,1,0,1,3,41.32,1,44.66,4535,Peniche,Leiria,0,525,4.78,,False,295,2.69,4,10974,43.23,António José Ferreira Sousa Correia Santos,2017
596,2,PPD/PSD,0,0,1,2,22.89,0,24.74,2512,Peniche,Leiria,0,525,4.78,,False,295,2.69,4,10974,43.23,Luís Lourenço Jorge Ganhão,2017
597,2,PS,0,0,1,2,24.24,0,26.2,2660,Peniche,Leiria,0,525,4.78,,False,295,2.69,4,10974,43.23,Jorge Manuel Rosendo Gonçalves,2017
598,0,CDS-PP,0,0,1,0,6.18,0,6.78,1528,Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87,José Matias Guardado Rodrigues da Silva,2017
599,0,PCP - PEV,0,0,1,0,3.19,0,3.5,789,Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87,Fernando Manuel dos Santos Domingues,2017
600,6,PPD/PSD,1,1,1,6,54.99,1,60.34,13598,Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87,Luís Diogo de Paiva Morão Alves Mateus,2017
601,3,PS,0,0,1,3,26.77,0,29.38,6620,Pombal,Leiria,0,1382,5.59,,False,811,3.28,13,24728,44.87,Adelino Gonçalves Mendes,2017
602,0,CDS-PP,0,0,1,0,3.77,0,4.13,466,Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05,António José da Silva Alves,2017
603,0,PCP - PEV,0,0,1,0,3.72,0,4.07,459,Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05,José Carlos Nogueira,2017
604,2,PPD/PSD,0,0,1,2,27.29,0,29.89,3371,Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05,Carlos Manuel Neto Venda,2017
605,5,PS,1,1,1,5,56.52,1,61.91,6983,Porto de Mós,Leiria,0,634,5.13,,False,441,3.57,10,12354,57.05,João Salgueiro,2017
606,0,CDS-PP,0,0,1,0,3.33,0,3.58,194,Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27,Carlos Augusto Collaço Pinto Machado,2017
607,0,PCP - PEV,0,0,1,0,6.65,0,7.13,387,Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27,José Rui Pereira da Silva Raposo,2017
608,4,PPD/PSD,1,1,1,4,43.12,1,46.28,2511,Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27,Humberto da Silva Marques,2017
609,3,PS,0,0,1,3,40.08,0,43.02,2334,Óbidos,Leiria,0,236,4.05,,False,161,2.76,7,5823,55.27,Bernardo José Fernandes Rodrigues,2017
610,0,B.E.,0,0,1,0,6.38,0,6.86,1128,Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98,João António Silva Hermínio,2017
611,1,PCP - PEV,0,0,1,1,16.51,0,17.76,2918,Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98,Carlos Manuel de Melo Gomes Areal,2017
612,2,PPD/PSD.CDS-PP.MPT.PPM,0,0,1,2,28.25,0,30.37,4991,Alenquer,Lisboa,0,775,4.39,,False,463,2.62,11,17670,50.98,Nuno Miguel Domingos Coelho,2017
